-7.1078E-1	2.7949E0	4.9915E0	-1.3274E1
3.4311E-1	2.9481E0	-8.1934E0	3.7812E0
1.1236E0	2.7644E0	9.7631E0	1.5165E1
1.9988E0	2.0056E0	-2.212E0	6.1257E0
2.6451E0	1.1516E0	-1.012E-1	-1.0383E1
2.5474E0	-1.171E-1	1.8925E1	3.7231E0
2.1251E0	-1.2905E0	1.1024E1	1.7036E0
1.9545E0	-1.7183E0	7.5094E0	-3.3251E0
9.1721E-1	-2.0255E0	-2.7854E0	-4.0507E0
-5.5354E-1	-2.726E0	2.2743E1	-8.7715E0
-7.8339E-1	-1.8914E0	-3.289E0	-7.4488E0
-1.8684E0	-1.0234E0	2.0368E0	2.2033E1
-2.058E0	-3.8187E-1	1.2844E1	1.2767E1
-2.1712E0	7.5634E-1	5.2899E0	-1.1413E1
-1.607E0	1.4953E0	-1.8652E0	1.0792E1
-1.0699E0	2.0919E0	-1.5792E0	2.8177E0
-2.2976E-1	1.7146E0	1.574E1	1.2666E1
5.2178E-1	1.1729E0	-1.2611E0	4.5974E0
1.2362E0	8.8308E-1	5.4947E0	-1.6433E0
1.1227E0	-2.6208E-1	-2.7868E0	-3.8915E0
6.4455E-1	-1.0117E0	-1.4548E0	-7.6318E0
1.4665E-1	-1.1197E0	1.2869E1	4.2541E0
1.169E-2	-6.6952E-1	1.8964E0	1.5539E1
-1.0272E0	-3.7385E-1	-2.0554E0	6.9489E0
-1.0903E0	-1.7071E-1	-6.7152E0	5.0087E0
-1.395E0	1.2035E0	1.7138E1	-2.9574E0
-7.1104E-1	1.7216E0	-1.22E1	-6.513E0
-3.3526E-2	2.0263E0	5.417E0	1.4876E1
6.8069E-1	2.4089E0	-1.9454E0	-1.573E-1
2.2592E0	1.9716E0	-2.5454E-1	3.6674E0
2.567E0	1.3685E0	-2.4113E0	1.0837E1
3.164E0	-2.2568E-1	1.0709E1	1.2592E1
2.9341E0	-1.3231E0	-1.3167E1	6.688E0
2.3914E0	-2.4873E0	-6.6635E0	1.0075E1
9.4282E-1	-3.3017E0	9.5592E0	2.0605E1
-4.4412E-2	-4.018E0	-2.1705E1	2.1408E1
-1.6053E0	-3.1252E0	1.5645E1	6.8112E0
-2.7094E0	-2.5993E0	2.036E1	-1.3091E0
-3.3036E0	-1.2176E0	-6.0747E0	-6.936E0
-3.5275E0	2.3669E-2	-9.2439E0	-8.894E0
-3.1471E0	1.1993E0	-3.5779E0	1.469E1
-2.8487E0	2.331E0	-1.4469E1	-1.1409E1
